id,name,price,location_lat,location_long,score_upvotes,score_views,creator_id,creator_is_premium,tags,start,end
2063,vel est,77.18,32.523207,-102.762388,1470,4410,61f73ed0-733e-4be4-a5eb-b2912a7acc14,FALSE,system-worthy|Team-oriented,2021-03-27T14:39:23,2021-08-18T13:40:28
2064,porta volutpat erat quisque erat eros viverra eget,19.72,33.433564,-97.974021,551,1653,3e038538-1f8a-4d99-94f7-eb348585c1d4,TRUE,synergy,2021-04-29T14:02:22,2021-05-09T18:55:28
2065,felis fusce posuere felis,,30.527475,-99.051198,1311,6555,673498df-3c7d-40f0-b188-e157a4bf806a,FALSE,Visionary|asymmetric|analyzer|well-modulated|ability,2021-03-25T12:29:20,2021-08-23T01:55:49
2066,neque sapien placerat ante nulla justo aliquam quis,37.15,31.655653,-95.883972,1748,19228,bea95145-f589-4628-a428-84f9472d9e7f,TRUE,concept,2021-02-23T17:36:46,2021-04-24T19:47:06
2067,a odio in hac habitasse platea dictumst,80.13,30.579308,-103.317996,1779,16011,b5690ba3-9f73-4ac4-aae9-198d671e2f92,FALSE,,2021-11-19T00:08:10,2021-12-26T04:06:10
2068,sapien cum,38.57,31.308327,-96.140861,1286,5144,8baed7c9-2dab-4d0e-aa40-7054dc74e654,TRUE,Robust|exuding|synergy|functionalities|zero defect,2021-02-13T17:55:20,2021-12-14T01:34:30
2069,neque sapien placerat ante nulla justo aliquam quis,67.74,31.921265,-96.403768,1249,14988,4bbeeedb-a933-4a32-8081-f094389cace1,FALSE,capacity|alliance|Ergonomic|responsive|needs-based,2021-01-10T20:48:24,2021-05-28T21:02:21
2070,consequat morbi a ipsum integer a nibh,,31.059309,-97.290376,587,4696,29b050ac-29a6-40f2-a317-28fffaf7deb5,TRUE,challenge|5th generation,2021-03-24T12:56:48,2021-06-01T05:03:10
2071,neque sapien placerat ante,60.13,30.634741,-104.439067,2369,21321,263896a3-f3ae-4217-b793-e83f1a940a16,FALSE,full-range|Future-proofed|Innovative,2021-03-21T23:10:38,2021-09-07T14:02:10
2072,nibh ligula,,32.663135,-94.921254,1712,11984,55bbe1f5-800c-4f0e-9472-d8a2ac869e10,FALSE,middleware|stable|customer loyalty,2021-05-11T22:26:39,2021-08-19T00:29:47
2073,ante ipsum primis in,,29.785684,-100.053052,1561,7805,549e538e-3681-4d47-b7b0-e78a73ce7b78,FALSE,high-level|adapter,2021-01-13T11:32:39,2021-02-09T02:34:41
2074,a ipsum integer a nibh in,74.21,33.444491,-96.306025,1239,6195,b339476e-e451-4a79-8caf-62ac8b361e43,FALSE,Public-key,2021-03-28T22:11:34,2021-12-07T00:04:09
2075,luctus tincidunt,,32.00608,-100.109213,1698,18678,1035cb7c-87f4-4561-883d-00bce0967a3a,TRUE,system-worthy,2021-05-22T18:52:25,2021-06-05T01:51:06
2076,vel lectus,64.66,30.47983,-98.049272,2008,16064,268b813e-7fed-472f-9f14-417b6e7e3d39,TRUE,ability|next generation|customer loyalty|background|superstructure,2021-02-21T17:36:39,2021-07-03T17:02:24
2077,sit amet nunc viverra,77.32,32.796573,-103.775661,2142,23562,9722ad8e-04d4-4362-9a98-6df15b61bde2,FALSE,object-oriented|policy,2021-05-28T15:10:24Z,
2078,primis in faucibus orci luctus,28.21,33.639567,-104.286243,2516,7548,afe3bf4c-8654-4062-a111-fe72fb4e88a4,FALSE,homogeneous|analyzer|hardware,2021-03-05T20:15:58,2021-11-30T10:24:03
2079,sociis natoque penatibus,50.66,32.515896,-101.664673,2373,7119,e0846102-e6a3-4c16-9892-5e6095485805,TRUE,,2021-05-24T22:43:39,2021-07-08T15:11:01
2080,morbi a ipsum integer,,34.734209,-94.467802,176,528,83a56aef-4780-46b3-bf32-f2e57b24855b,TRUE,implementation|Exclusive|Re-engineered|regional|didactic,2021-06-21T17:24:22,2021-10-28T21:52:29
2081,quis odio consequat varius integer ac leo,,29.051848,-100.208258,2279,20511,2b16e0d6-9af1-4dee-8d38-23bb9d90b3f6,FALSE,Universal|solution|hardware|coherent|actuating,2021-06-08T06:25:35,2021-11-22T09:37:52
2082,arcu adipiscing molestie hendrerit at,13.59,31.478188,-99.018054,960,6720,aa82a399-527a-43b2-90a8-cf7ad49cb1c6,FALSE,24/7|open architecture|uniform|systematic|emulation,2021-03-24T08:18:04,2021-06-19T17:53:41
2083,aenean auctor gravida sem,54.51,32.797832,-94.401551,192,2112,19169037-998d-4cc5-b5d0-2c83141d8352,FALSE,6th generation|executive,2021-11-19T14:44:19,2021-11-22T02:50:31
2084,amet nulla quisque,1.69,33.694375,-95.470562,2195,19755,1324517f-07db-4220-9880-420fde835bcd,FALSE,budgetary management|fresh-thinking,2021-04-23T01:10:50,2021-11-19T10:21:10
2085,lacus curabitur at ipsum ac tellus semper,12.67,33.37413,-97.087679,2288,22880,a859c687-23b8-4e53-ad9b-78030e0ba9ec,TRUE,budgetary management|systemic|standardization|Right-sized|6th generation,2021-06-07T16:17:08,2021-10-24T23:42:09
2086,ac neque duis bibendum morbi non quam nec,43.96,29.938774,-95.059688,283,1698,b436bf24-a66e-4dfb-8298-aca33bc59fac,FALSE,Business-focused|grid-enabled,2021-02-09T23:41:54,2021-09-27T13:18:46
2087,ultrices posuere cubilia curae donec,44.74,34.94918,-101.349515,2180,10900,f7dcf9cf-db20-49eb-a902-8a2a9a6dec40,TRUE,tangible|even-keeled|asynchronous|Synchronised,2021-02-10T13:56:24,2021-09-18T15:15:50
2088,nam tristique tortor,99.67,32.78108,-102.03776,2367,7101,acce11b7-37ed-41e9-b026-3291cc4dd056,FALSE,project|Customizable|open architecture|Assimilated|Grass-roots,2021-04-29T17:30:45,2021-11-01T14:23:48
2089,justo pellentesque viverra pede ac diam cras pellentesque,,31.405112,-97.685473,2120,25440,a5f687d7-9034-4a2f-82c9-30784f062f6d,FALSE,,2021-02-28T18:07:36,2021-06-03T17:12:46
2090,quisque arcu libero rutrum ac,77.66,34.085062,-99.988291,427,2989,b8ef390b-2948-40f0-ad68-558f93fff061,FALSE,encryption|help-desk|optimal|asymmetric|De-engineered,2021-12-19T10:08:21Z,
2091,magna bibendum imperdiet nullam,,29.791327,-100.028946,2185,21850,3201211e-65fa-41fa-9c04-bd0126685383,FALSE,zero defect|help-desk|background|Advanced|website,2021-07-11T19:16:16,2021-07-16T17:28:22
2092,sed vel,,33.76905,-99.334354,713,5704,b5cf6264-65bd-462f-b34e-fa18d25a2d84,FALSE,Centralized|systemic|upward-trending|Business-focused|modular,2021-02-23T09:22:15,2021-02-25T14:10:18
2093,elementum ligula,,31.664247,-96.222179,831,9972,12cc5541-dc4a-4daa-a34c-0800933c8602,TRUE,demand-driven|Optional|attitude|bandwidth-monitored|tertiary,2021-03-14T21:30:42,2021-07-18T04:29:02
2094,in tempus sit amet sem,,31.690431,-102.165305,2682,24138,ed9bd665-0215-470c-8d14-3b3e08b4ce32,FALSE,actuating|analyzing|project,2021-06-19T16:34:54,2021-08-02T16:57:25
2095,mattis odio donec,65.02,29.907721,-96.9071,1909,22908,f5786077-1238-4221-907c-72c2d57e7dff,TRUE,task-force|Object-based|standardization,2021-03-20T00:40:17,2021-04-20T22:54:55
2096,suspendisse potenti in eleifend quam,96.88,30.795966,-96.551382,1884,18840,34680d6a-a561-4d34-a12c-81da98503f6c,TRUE,superstructure|Multi-tiered|customer loyalty|national|Extended,2021-03-05T11:36:09,2021-04-01T17:40:22
2097,diam cras pellentesque volutpat dui maecenas tristique est,52.24,31.239105,-97.126234,1997,9985,36214df7-cc99-4c1e-8358-ebd640fc125a,FALSE,attitude-oriented|success|Inverse,2021-04-11T05:47:55,2021-10-10T15:25:12
2098,habitasse platea dictumst,28.99,30.000632,-95.513149,2555,25550,42b64cd6-b3f9-47e1-8e8b-acc56e0e05ce,FALSE,demand-driven|superstructure|non-volatile,2021-08-10T12:48:10,2021-10-15T23:08:31
2099,posuere metus vitae ipsum aliquam non,7.87,33.334454,-102.696689,252,756,ee4922ce-9563-4026-89a4-777e95b2cb3a,TRUE,matrices|attitude-oriented,2021-01-10T03:36:12,2021-08-20T01:57:17
2100,quis odio consequat varius,59.07,33.034619,-104.985623,1143,9144,d796459d-7357-4183-943a-4c5d178c3d4a,FALSE,monitoring|superstructure|system-worthy,2021-06-06T12:16:28,2021-11-24T04:03:21
2101,elit sodales scelerisque mauris sit,24.75,29.292561,-103.331999,1358,4074,4bc1400c-c28d-4c16-bf8b-f4b5d0bc1fc4,FALSE,transitional|cohesive|secured line|protocol,2021-08-06T21:54:25,2021-10-14T21:01:51
2102,orci luctus et ultrices posuere,70.27,33.760588,-98.811976,566,5660,5d520a6f-da10-47f9-bbe9-093532310083,FALSE,incremental|Self-enabling,2021-02-13T14:40:08,2021-03-24T20:43:45
2103,nisl aenean,,33.746935,-99.908365,2085,14595,dd33f344-cb8a-4c71-98d0-c626dc25f427,FALSE,,2021-10-19T19:58:30,2021-11-19T02:45:59
2104,vulputate elementum nullam varius,62.91,31.305725,-100.190503,730,8030,c9ac5ab5-8cef-4cd8-b483-a86629282bec,FALSE,middleware|Self-enabling|executive,2021-07-01T11:20:29,2021-10-25T21:28:42
2105,quis orci nullam,22.84,34.721948,-96.801297,822,7398,0674d832-49d9-4884-8e52-6ab7f2d4bb26,TRUE,hierarchy|secured line|Right-sized|Fundamental,2021-10-23T23:01:29Z,
2106,integer ac leo,,33.661185,-99.61686,1230,9840,5bef4f4d-883d-4847-b93b-eb6b5792e8c6,FALSE,Synergistic|leading edge|Realigned|regional,2021-08-01T02:51:30,2021-10-23T07:56:34
2107,natoque penatibus,,32.081839,-98.529762,258,3096,7175f28d-6df4-49fd-8d98-a8ac5fdf2e76,FALSE,optimal|demand-driven,2021-02-17T07:20:12,2021-04-23T10:19:54
2108,in faucibus orci luctus et ultrices posuere,17.04,34.246174,-95.315322,402,1608,30badc2c-a516-4a7f-b3d8-a9c0b3eab62a,TRUE,definition|asymmetric,2021-10-21T10:48:10,2021-11-03T21:43:36
2109,mattis egestas metus aenean fermentum donec ut,40.8,31.227707,-101.191049,1359,16308,d985a158-1eac-47d7-8159-813510878ba7,TRUE,eco-centric|high-level|strategy|coherent,2021-02-04T11:26:22Z,
2110,pellentesque eget nunc donec,,34.491226,-98.789202,988,7904,a268576c-acee-48f0-8cbc-d2c92116c148,FALSE,contingency|grid-enabled,2021-01-09T15:48:56,2021-09-13T15:10:24
2111,molestie nibh in lectus pellentesque at nulla,76.61,30.86139,-98.854276,1979,21769,32437bd9-e0c5-44df-9898-dfb659240900,TRUE,matrix|optimal|protocol|Automated|reciprocal,2021-04-28T17:50:38,2021-10-12T18:38:03
2112,eget eros elementum pellentesque quisque,,31.848429,-97.106022,805,9660,eb32be43-0c48-4fdf-88f3-a4fd0f2d3d51,TRUE,Team-oriented|structure,2021-01-31T02:03:45,2021-05-08T10:16:13
2113,sed augue aliquam erat volutpat in congue,88.14,32.120382,-100.625952,2398,28776,d530d27b-9cfb-4746-a9c2-cbfc0af6d16f,TRUE,secured line,2021-03-24T00:18:46,2021-05-24T05:08:38
2114,duis mattis,20.69,29.009221,-97.284771,1310,7860,080e5402-6b80-4ae6-a7bd-8e65961469d0,TRUE,access|client-driven,2021-11-14T04:24:51,2021-12-04T02:56:29
2115,felis ut at dolor quis odio consequat,7.41,29.774374,-102.296925,1936,13552,20879398-507f-437a-852c-7ad12f9efc39,FALSE,foreground,2021-05-22T15:30:11,2021-11-29T10:30:56
2116,nibh quisque id,19.8,30.913378,-95.651365,2298,16086,91825e24-6f75-4154-87f6-dd99144febc0,FALSE,Vision-oriented,2021-01-25T05:39:59,2021-09-10T09:22:03
2117,orci mauris lacinia,,34.422709,-96.500834,220,1980,13d74bc0-ba45-488b-97cf-10397806e50b,TRUE,Exclusive|process improvement|Versatile|Upgradable,2021-04-19T03:08:44,2021-12-03T19:05:10
2118,iaculis justo in hac habitasse,43.88,29.443311,-99.454843,2544,17808,a8a3ec7e-ad70-4d62-ab97-c9024576b1c5,TRUE,scalable|Sharable,2021-10-18T04:37:12Z,
2119,molestie lorem quisque ut erat,11.56,30.544129,-94.53781,2307,27684,75e41fc1-20fc-44b9-aad1-9c39a4523f2f,TRUE,algorithm|Advanced|User-friendly|Customer-focused,2021-06-02T04:38:31,2021-09-30T15:03:06
2120,pellentesque volutpat dui maecenas tristique est et,30.81,30.09369,-98.956472,1194,8358,8624a5a4-3462-4127-b008-9c09403340db,TRUE,,2021-03-08T23:56:00,2021-07-20T21:05:23
2121,interdum mauris ullamcorper purus sit amet,20.8,32.782651,-100.875054,781,6248,754907c5-0673-4ce1-8673-d06dc754cb6d,TRUE,Business-focused|Graphical User Interface|Graphic Interface|disintermediate,2021-09-17T20:58:21,2021-10-28T07:17:01
2122,morbi vestibulum velit id pretium iaculis diam erat,3.58,32.154136,-94.240771,2301,25311,0c0f3322-d8ae-447a-9ea1-edf3522ce636,FALSE,,2021-01-25T19:43:22,2021-03-14T23:11:34
2123,eros vestibulum,35.16,32.571301,-98.310003,1489,10423,32cdb590-2bbd-4f5e-adfc-ebcd05a3deea,FALSE,client-driven|demand-driven|high-level,2021-12-25T03:56:44Z,
2124,placerat praesent blandit nam nulla,59.54,34.596335,-95.197369,1319,7914,8a41858e-1b91-4af9-8f11-0044de91eee8,FALSE,cohesive|Reduced|approach|dynamic|full-range,2021-01-01T11:59:05,2021-10-22T12:39:44
2125,faucibus orci luctus et ultrices posuere,,31.956457,-98.571313,1675,18425,8e4691ac-8170-44fc-87c6-7a05203edd02,TRUE,Ameliorated|bandwidth-monitored,2021-03-08T04:09:41Z,
2126,nisl nunc rhoncus,,32.471236,-102.492044,944,7552,22706eec-7aab-4be2-84a2-e8c7f4f63995,FALSE,local area network|intermediate|challenge|Enterprise-wide|extranet,2021-04-04T00:15:47,2021-06-09T05:18:36
2127,lorem quisque ut erat curabitur,41.87,34.432821,-102.969553,1097,8776,dc60ac3b-4bee-4b63-a7f0-6d28b7c0457b,FALSE,maximized|methodical|Advanced|Progressive,2021-05-15T02:04:39,2021-09-30T13:02:43
2128,sollicitudin vitae,23.73,30.749334,-96.082736,1327,6635,bf2e8830-5b98-40e0-b8c3-2221b7876ec9,FALSE,Open-architected|Vision-oriented|Progressive|Configurable,2021-01-22T23:20:37Z,
2129,velit id pretium iaculis,19.89,31.134903,-96.36787,652,7172,7adf650e-6627-4db0-a990-717e3542c343,FALSE,value-added|array|Multi-lateral|local,2021-05-24T21:52:43,2021-08-09T07:15:45
2130,nulla sed accumsan,,32.263556,-101.22454,827,8270,579b3105-563a-4652-8862-7f76186f04fb,TRUE,Automated|extranet|Optional,2021-05-14T19:18:04,2021-12-29T10:34:58
2131,at velit eu est congue,,31.107432,-96.047532,2174,21740,a8bd3bf9-17be-4a6a-9338-4f6e8054f075,TRUE,maximized|Open-source|Assimilated|algorithm|Inverse,2021-07-07T21:19:07Z,
2132,aliquam non mauris morbi non lectus aliquam sit,38.45,29.850311,-94.15957,2481,12405,e812393a-68fa-47de-9f6b-47389722a38e,TRUE,infrastructure|asynchronous|intangible|forecast,2021-02-12T08:48:39,2021-06-10T00:42:09
2133,vivamus in felis eu sapien,,34.967279,-103.960999,2377,9508,541b1ac1-2e29-48dd-98b4-6785581c6b7f,TRUE,toolset|protocol|concept,2021-07-13T16:08:04,2021-10-10T01:19:25
2134,nisi volutpat eleifend donec,1.76,34.350093,-99.458711,399,1995,3942276e-8af3-47c2-8656-3e6da7a6bc04,FALSE,well-modulated,2021-06-27T17:36:04,2021-07-21T11:14:10
2135,amet nulla quisque arcu libero,6.18,32.138687,-102.384964,1414,7070,18bc6ad9-21e0-470e-bf53-d991446d5d28,TRUE,adapter|local|archive|Robust,2021-06-22T06:55:43Z,
2136,lobortis convallis tortor risus dapibus,6.52,34.526565,-104.77029,1785,7140,3544a14b-2a40-43e7-a532-156d8397c757,FALSE,attitude|intermediate|Front-line|Synergistic,2021-07-01T03:58:13,2021-08-18T21:14:13
2137,ridiculus mus vivamus vestibulum sagittis sapien cum,40.92,34.039997,-97.075434,741,6669,464ca36b-6bf8-4c3e-9432-37ca5bb97dd9,FALSE,,2021-02-12T08:39:06,2021-05-17T16:17:32
2138,felis fusce posuere felis sed lacus morbi,53.6,33.758243,-104.206029,617,2468,9782b4be-0c21-4c62-9256-ba8015251dd4,FALSE,multi-state|Virtual|reciprocal|Sharable|Operative,2021-10-02T20:12:05,2021-12-14T16:10:37
2139,diam erat fermentum justo nec condimentum,41.21,34.100297,-100.212221,832,4992,ff7fe045-4d29-46a4-b54b-4f6f5488f10c,FALSE,Upgradable|incremental|Ameliorated,2021-04-27T11:39:09,2021-05-18T07:30:45
2140,convallis duis consequat dui nec nisi,24.86,31.421736,-97.668841,2600,10400,c2140e98-7e10-4fe4-9c0c-34bee4983e51,FALSE,Proactive|well-modulated,2021-04-11T23:18:42,2021-11-02T02:54:33
2141,quis turpis sed ante vivamus tortor duis,,30.835755,-95.457079,1429,15719,d7de01a7-fdeb-405a-92f1-caca9720b17b,FALSE,incremental|function|User-centric|archive|zero defect,2021-04-29T15:13:14,2021-11-20T01:20:36
2142,mus etiam vel augue,,29.486685,-99.06819,1216,10944,4f695e99-0ef4-4173-8e1c-e04c7757863e,TRUE,optimal|3rd generation,2021-05-04T12:42:22,2021-12-16T21:51:55
2143,gravida sem praesent id massa id nisl venenatis,31.3,30.020896,-103.445959,2675,29425,585d6748-65c2-42da-a46d-b390866e58fb,TRUE,,2021-03-30T10:40:57,2021-11-22T21:09:44
2144,augue luctus tincidunt nulla mollis molestie,,33.768293,-94.273927,1070,10700,74e5c7c4-699c-47e7-aea3-8fcdd596354e,FALSE,system engine|instruction set|Ergonomic|regional|capability,2021-04-09T17:00:18,2021-10-18T22:38:54
2145,cubilia curae donec pharetra magna,25.25,32.38488,-103.95259,2308,9232,e44e5046-fd8d-41bf-b075-c9db328897a4,TRUE,solution|definition|Multi-channelled|extranet|success,2021-07-09T11:33:46,2021-11-21T10:06:16
2146,ut ultrices vel augue vestibulum,,29.494122,-95.825808,742,8904,26ff8b03-abcc-4b96-894c-cf9a8f722888,FALSE,Re-contextualized|Synergized,2021-04-17T10:28:08Z,
2147,ligula in lacus curabitur at ipsum,13.27,29.235385,-98.608869,1139,9112,83ecc49e-73d5-4312-a855-5a2413df9fbe,FALSE,initiative|infrastructure|Expanded|support|regional,2021-03-23T14:50:07,2021-08-20T07:40:48
2148,porta volutpat erat quisque erat eros,,32.849358,-103.520084,1422,17064,c51db8c1-968e-4de3-9460-6fefe59ac1b5,FALSE,Function-based|Ameliorated|flexibility|Advanced|data-warehouse,2021-08-31T16:09:29Z,
2149,amet turpis elementum ligula vehicula consequat,18.37,32.973986,-103.667413,1533,15330,e97cfe8c-1df3-4155-8a2e-b7c00a5fc7f9,TRUE,Open-architected|Grass-roots|human-resource,2021-01-16T18:59:25,2021-11-03T21:09:54
2150,commodo placerat praesent blandit nam,,33.582396,-96.898909,2200,15400,5782af77-06af-4664-b791-cc3170e15e7c,TRUE,maximized|Reduced,2021-08-13T23:00:08Z,
2151,est quam pharetra magna ac consequat,,33.550221,-97.977059,129,1548,72906c4e-3b96-44e6-807d-ac6b9510f4da,FALSE,,2021-03-30T00:21:29,2021-08-09T21:58:49
2152,est risus auctor sed tristique in tempus,95.65,32.790628,-101.057569,234,1872,e7f04559-0b0c-4d9b-ae6c-7ca518022b89,TRUE,Assimilated|Optimized|algorithm|Multi-channelled|grid-enabled,2021-10-11T18:15:29,2021-11-23T18:00:30
2153,et commodo vulputate justo in blandit,,29.273023,-98.056668,544,2176,539c7dee-8071-4018-afab-84ba6c3c125c,FALSE,Mandatory|Synergistic|capability|definition,2021-05-02T18:59:47,2021-11-27T02:08:58
2154,iaculis diam erat fermentum justo,65.73,32.372604,-102.153275,2506,30072,98a58411-21da-4ab9-8baa-cbc7452c6131,FALSE,interface|non-volatile|Mandatory,2021-10-29T06:55:28,2021-11-15T10:51:34
2155,dictumst morbi vestibulum velit id pretium iaculis diam,88.78,31.612194,-94.881742,692,6920,42926c2c-f198-4f7c-b27c-d71998f99e73,TRUE,empowering,2021-05-02T00:03:08,2021-10-10T04:03:14
2156,accumsan tortor quis,,30.260444,-98.160486,2367,26037,5fd8f3f2-e538-4850-9015-1e79cf70d534,TRUE,bottom-line|heuristic|background|Streamlined|projection,2021-06-21T21:15:52,2021-12-01T20:07:17
2157,augue vestibulum ante ipsum,55.82,34.622095,-103.53923,16,192,34164921-b3d8-4e59-81dd-18ffb5f110f8,TRUE,matrices|benchmark|knowledge base|Digitized,2021-05-22T02:31:38,2021-10-29T08:48:56
2158,nisi volutpat eleifend donec,49.51,32.377025,-96.429814,1058,7406,abddbb43-d80f-4a1b-ae76-0d67ed55936f,FALSE,structure,2021-04-15T15:36:41Z,
2159,nulla eget eros elementum,19.69,29.21978,-99.651677,1160,3480,739ce405-7c5d-4664-ad4d-1eabed0fd994,TRUE,client-server|access,2021-01-17T15:56:28,2021-09-28T00:19:55
2160,justo sollicitudin ut,43.95,33.613745,-98.271145,993,6951,872d2d2c-afb4-48aa-acd6-29c54b62dadb,FALSE,high-level|application,2021-10-01T03:00:14Z,
2161,lectus pellentesque eget nunc donec quis orci,,34.555126,-101.48073,1236,3708,2f396c81-d61c-4d40-a5d6-e97b91e58ff7,FALSE,Customer-focused|reciprocal|Inverse|Distributed,2021-04-13T15:52:52,2021-12-03T02:33:44
2162,mauris ullamcorper purus sit amet nulla,50.98,30.749265,-99.527053,881,9691,2944480a-1129-44b7-b454-b409930e32a4,TRUE,Distributed|leverage|directional|Persevering,2021-11-15T02:34:45,2021-11-21T03:36:55
2163,id ornare imperdiet sapien urna pretium nisl,,32.708284,-97.150934,1586,12688,6443d5e0-c73c-457e-92ad-4776569651a5,TRUE,model|implementation|zero tolerance|Up-sized|encryption,2021-09-10T05:20:34,2021-09-20T00:43:59
2164,bibendum imperdiet nullam orci pede,36.56,29.023165,-102.817888,1351,16212,ac6b76cf-30c1-4902-bda0-0ac180bb9612,FALSE,intangible|model,2021-04-30T06:40:01,2021-12-06T21:22:54
2165,lectus in,,31.568251,-100.309254,351,4212,59975cfd-eaac-425f-add3-c7beeaad3667,FALSE,hybrid|value-added,2021-04-23T02:10:29,2021-04-23T20:46:26
2166,vel pede morbi porttitor lorem id,36.99,29.332183,-102.090544,1700,18700,125acf9f-3b62-4e9b-baf3-dfd3a7a812b8,TRUE,Phased|static|Assimilated|Triple-buffered|executive,2021-02-18T06:12:30,2021-09-23T09:26:00
2167,ultrices posuere cubilia curae nulla,,34.334243,-96.224072,1564,7820,d4847aaa-08e7-4a49-9fb9-0823d88c4cd9,FALSE,foreground|Grass-roots|discrete,2021-01-22T05:24:54Z,
2168,morbi vestibulum velit,,34.538773,-103.148174,1006,9054,388cd2f5-5b49-49c0-9c26-6bd420f3e24b,TRUE,software|modular|Open-source|Diverse|maximized,2021-10-23T13:55:40,2021-12-03T00:37:38
2169,sed sagittis nam congue risus semper,65.04,30.391597,-95.174243,129,1032,a5d70141-1bf2-4d80-8f67-be809c74c7a8,TRUE,bandwidth-monitored|paradigm|Virtual|Monitored,2021-02-07T00:36:17,2021-07-11T14:59:55
2170,id luctus nec molestie,,29.584462,-103.825647,439,4390,3a517bc7-8c2a-4e18-bce6-a6957fe2e994,TRUE,circuit|regional|web-enabled|Realigned|workforce,2021-03-21T13:25:04,2021-09-10T18:34:01
2171,quis tortor id nulla,,32.875331,-95.695336,493,2958,abc5160d-22b1-43c4-a145-10a91c5dd27f,TRUE,Automated|Up-sized,2021-05-07T02:21:50,2021-05-28T05:42:17
2172,donec posuere,1.29,29.810923,-101.130754,732,3660,f6251655-fed8-4e18-a2bc-60e4db8dd227,TRUE,5th generation,2021-02-01T08:20:47Z,
2173,amet turpis,,32.693402,-103.364088,716,5728,85a35b4c-bb5c-45cd-8a78-bdef099949b6,FALSE,asynchronous|Digitized|synergy|Persevering,2021-01-11T09:15:37,2021-10-06T23:40:33
2174,sapien dignissim vestibulum vestibulum,12.83,32.858639,-94.594445,93,930,1d20144c-5ee2-4fe7-9407-221cfbeb9a49,FALSE,flexibility|local|contingency,2021-01-02T17:29:48Z,
2175,metus sapien ut nunc,,29.835243,-100.737995,2337,14022,74582753-b2ed-4c30-a0da-6c297d75a2c0,FALSE,Versatile,2021-05-02T08:27:13,2021-10-08T18:19:58
